date,username,created_at,tweet
07-12-2020,bp_dbitch,2020-12-07 01:44:02 India Standard Time,my impulsive spending is so toxic
06-12-2020,bp_dbitch,2020-12-06 22:19:42 India Standard Time, please  keep sharing my profile twitter is being a tosser and still not letting me follow people as i need more followers
06-12-2020,bp_dbitch,2020-12-06 21:50:11 India Standard Time,me that someone is me
06-12-2020,bp_dbitch,2020-12-06 19:35:09 India Standard Time,this  something i deal with like everyyyy day questioning amp doubting myself amp my mental health has become a daily activity  anyone else who experiences this  youre not alone
06-12-2020,bp_dbitch,2020-12-06 18:43:03 India Standard Time, my ocd compulsions make me look like a right pleb   hold up let me just touch that box  times otherwise me mum will die
06-12-2020,bp_dbitch,2020-12-06 16:03:18 India Standard Time,ok so twitter have put a ban on me following people until my followers get up could anyone be a diamond and share my account to bump my followers so i can continue to follow people would be very much appreciated
06-12-2020,bp_dbitch,2020-12-06 00:50:13 India Standard Time,mental illness is a bitch
19-03-2021,bpd_sofi,2021-03-19 15:56:39 India Standard Time,here it is for anyone wanting to read it
14-03-2021,bpd_sofi,2021-03-14 14:04:34 India Standard Time,happy mothers day to all the mums out there  motherhood is sooo fucking hard but i wouldnt change my little gremlins for the world  so to all you mums keep smashing it and i hope each and every one of you has a wonderful day
14-03-2021,bpd_sofi,2021-03-14 14:01:48 India Standard Time,just wanna put this out there  youre not a shitty person if you have bpd  youre one brave mother fucker battling with a confusing and unreliable disorder sending love to you all
03-03-2021,bpd_sofi,2021-03-03 21:18:55 India Standard Time,mad to think there are actual people out there who dont suffer with a mental illness  what does it feel like to be gods favourite
01-03-2021,bpd_sofi,2021-03-01 16:20:17 India Standard Time,my mum is so toxic
26-02-2021,bpd_sofi,2021-02-26 11:55:42 India Standard Time,awww  followers im sooooo very grateful
24-02-2021,bpd_sofi,2021-02-24 14:33:48 India Standard Time,you cant play the who had it worse game with trauma i feel like everyone including myself needs to hear this all trauma is valid and as painful as the next persons
24-02-2021,bpd_sofi,2021-02-24 05:10:35 India Standard Time,man emotional comedowns are crazy tough
22-02-2021,bpd_sofi,2021-02-22 15:51:09 India Standard Time,shout out to borderlines acting like everythings okay and people actually believing them masking is so hard but we get so good at it as nobody really wants to hear what we feel
22-02-2021,bpd_sofi,2021-02-22 04:47:51 India Standard Time,stop letting people make you feel ashamed of your mental health
17-02-2021,bpd_sofi,2021-02-17 17:42:27 India Standard Time,wish you could choose your own family
16-02-2021,bpd_sofi,2021-02-16 17:31:36 India Standard Time,remember to be patient with yourself
14-02-2021,bpd_sofi,2021-02-14 15:48:20 India Standard Time,i had my covid vaccination yesterday as a clinically vulnerable person that shit was so unorganised felt awful for the older people there as we was waiting over an hour in the freezing cold
12-02-2021,bpd_sofi,2021-02-12 15:38:59 India Standard Time,my sister sent me this i bet some of you could do with this friday motivation today
11-02-2021,bpd_sofi,2021-02-11 00:14:44 India Standard Time,sick of seeing oh i knew someone with bpd and they was crazy  dont tar everyone with the same brush im fucking sick of it were not monsters and if you actually knew us youd know were very loyal and loving
09-02-2021,bpd_sofi,2021-02-09 12:20:28 India Standard Time,people with bpd are kindhearted and wonderful
02-02-2021,bpd_sofi,2021-02-02 16:56:59 India Standard Time,today is just one of those meh days
01-02-2021,bpd_sofi,2021-02-01 12:59:34 India Standard Time,i dont know who needs to hear this  not all people with bpd are psychos and not all psychos have bpd  stop making assumptions
31-01-2021,bpd_sofi,2021-01-31 15:48:45 India Standard Time,morning you wonderful lot remember to give yourself a break today and take care of yourselves
28-01-2021,bpd_sofi,2021-01-28 23:19:56 India Standard Time,ive been so quiet on here sorry all hope everyones doing okay
22-01-2021,bpd_sofi,2021-01-22 03:00:26 India Standard Time,that went quick  hey to all my new followers
22-01-2021,bpd_sofi,2021-01-22 01:43:11 India Standard Time,yo i thought i was manic but apparently this is me now happy i fucking love it
22-01-2021,bpd_sofi,2021-01-22 01:41:48 India Standard Time, followers away from  i cant process this  i appreciate every single one of you for your support and kindness
21-01-2021,bpd_sofi,2021-01-21 04:00:44 India Standard Time,we will never get back the life we waste trying to be normal give yourself a break be you
20-01-2021,bpd_sofi,2021-01-20 12:36:13 India Standard Time,just wanna put this out there dont come in to my dms flirting with me it will result in an instant block i came to twitter to help people suffering with their mental health im in a healthy and happy relationship so just dont try it
18-01-2021,bpd_sofi,2021-01-18 22:22:07 India Standard Time,and im on a mission to help others get to the place that im in now so remember message me if youre feeling low and ill always be here for each and every one of you
18-01-2021,bpd_sofi,2021-01-18 22:21:24 India Standard Time,down into a diary i felt that way i could see it clear as day and process my thoughts and feelings properly and make a change to how i reacted to situations almost  years on and my life couldnt be better im in a fantastic relationship me and my children are happy
18-01-2021,bpd_sofi,2021-01-18 22:19:26 India Standard Time,september  then i started to feel normal again if youve ever been in a place where youve been convinced that your crazy when you finally start to feel normal you have the motivation to do anything you can to make that feeling permanent i started writing my feelings
18-01-2021,bpd_sofi,2021-01-18 22:18:29 India Standard Time,determined to make a change to how i reacted to situations and how my mood affected my children i got help i had been on many different tabletsmood stabilisers and they never seemed to help but finally i was put on the right medication my last suicide attempt was in
18-01-2021,bpd_sofi,2021-01-18 22:17:24 India Standard Time,and not being able to stabilise my feelings i was in an incredible toxic relationship for  years had two children and didnt give myself a chance to breathe and think about my own mental health and how my surroundings affected me i finally got in a place where i was
18-01-2021,bpd_sofi,2021-01-18 22:16:07 India Standard Time,a little bit about me ive been emotionally unstable for all of my life i was diagnosed with bipolar disorder almost  years ago then with bpd  years ago and then with bpd with elements of bipolar  years ago i was in an awful place suicide attempts up to  times a week
18-01-2021,bpd_sofi,2021-01-18 22:10:23 India Standard Time,guysss how in the hell have i got a little over  followers now i cant express my gratitude to each and every one of you for your support and interactions  never did i think when i was in a nasty place  years ago that id be able to share my story to  of you
17-01-2021,bpd_sofi,2021-01-17 13:37:37 India Standard Time,its okay to feel unstable its okay to dissociate its okay to need help its okay to hide from the world  your mental illness is not your personal failure  were all in the same fight
14-01-2021,bpd_sofi,2021-01-14 23:06:09 India Standard Time,give yourself the same care and attention you give others and watch yourself bloom
13-01-2021,bpd_sofi,2021-01-13 02:41:10 India Standard Time,people with bpd need supporting not stereotyping
11-01-2021,bpd_sofi,2021-01-11 20:14:37 India Standard Time,things can get better when you let the right people in i was made to feel so undervalued for so long and now ive never been in a better place than i am now
10-01-2021,bpd_sofi,2021-01-10 16:05:57 India Standard Time,just because nobody can heal your inner trauma doesnt mean you have to do it alone
09-01-2021,bpd_sofi,2021-01-09 05:56:47 India Standard Time,
04-01-2021,bpd_sofi,2021-01-04 15:37:28 India Standard Time,everyone lmk what youre planning on doing in  im intrigued
04-01-2021,bpd_sofi,2021-01-04 15:00:59 India Standard Time,so fucking appreciative hitting  followers you dont even understand
03-01-2021,bpd_sofi,2021-01-03 17:59:52 India Standard Time,me  going to sleep brain pssst me what brain what terminal disease do you think we have
02-01-2021,bpd_sofi,2021-01-02 14:31:10 India Standard Time,now i continue because i want to i fight because i have purpose and people around me who love me and want me to flourish i can easily push past the influence of my disorder because im supported and uplifted and now i can do the same for others
02-01-2021,bpd_sofi,2021-01-02 14:28:44 India Standard Time,little diary repost looking back and realising that i was blamed for being triggered and reacting to it im in a better place now and know that i wasnt crazy for expressing my feelings but i was crazy for staying in a situation where i was demonised for doing so
01-01-2021,bpd_sofi,2021-01-01 20:19:35 India Standard Time,happy new year i hope every single one of you have an amazing year take chances and be happy
01-01-2021,bpd_sofi,2021-01-01 02:22:10 India Standard Time,all i did this year was get through the year the end of the year has brought a wonderful opportunity for me next year im going to start living for me
30-12-2020,bpd_sofi,2020-12-30 02:58:41 India Standard Time,this lockdown shit is getting on my last nerve
28-12-2020,bpd_sofi,2020-12-28 19:46:19 India Standard Time,im happier than ive ever been
